Mod:Item:MetaData, Localized Name
botania:lightrelay:3, Toggle Luminizer
botania:lightlauncher, tile.lightLauncher.name
botania:manabomb, tile.manaBomb.name
botania:cacophoniumblock, tile.cacophoniumBlock.name
botania:bellows, tile.bellows.name
botania:bifrostperm, tile.bifrostPerm.name
botania:cellblock, tile.cellBlock.name
botania:redstringinterceptor, tile.redStringInterceptor.name
botania:corporearetainer, tile.corporeaRetainer.name
botania:teruterubozu, tile.teruTeruBozu.name
botania:shimmerrock, tile.shimmerrock.name
botania:shimmerwoodplanks, tile.shimmerwoodPlanks.name
botania:avatar, tile.avatar.name
botania:altgrass:0, Dry Grass
botania:altgrass:1, Golden Grass
botania:altgrass:2, Vivid Grass
botania:altgrass:3, Scorched Grass
botania:altgrass:4, Infused Grass
botania:altgrass:5, Mutated Grass
botania:animatedtorch, tile.animatedTorch.name
ceramics:unfired_clay:0, Unfired Clay Bucket
ceramics:unfired_clay:1, Unfired Clay Shears
ceramics:unfired_clay:4, Unfired Porcelain
ceramics:unfired_clay:5, Porcelain Brick
ceramics:unfired_clay:8, Unfired Clay Plate
ceramics:unfired_clay:9, Clay Plate
ceramics:clay_bucket:0, Clay Bucket
ceramics:clay_bucket:0, Water Clay Bucket
ceramics:clay_bucket:0, Lava Clay Bucket
ceramics:clay_bucket:0, Molten Iron Clay Bucket
ceramics:clay_bucket:0, Molten Gold Clay Bucket
ceramics:clay_bucket:0, Molten Pigiron Clay Bucket
ceramics:clay_bucket:0, Molten Cobalt Clay Bucket
ceramics:clay_bucket:0, Molten Ardite Clay Bucket
ceramics:clay_bucket:0, Molten Manyullyn Clay Bucket
ceramics:clay_bucket:0, Molten Knightslime Clay Bucket
ceramics:clay_bucket:0, Molten Aluminum Brass Clay Bucket
ceramics:clay_bucket:0, Molten Brass Clay Bucket
ceramics:clay_bucket:0, Molten Copper Clay Bucket
ceramics:clay_bucket:0, Molten Tin Clay Bucket
ceramics:clay_bucket:0, Molten Bronze Clay Bucket
ceramics:clay_bucket:0, Molten Zinc Clay Bucket
ceramics:clay_bucket:0, Molten Lead Clay Bucket
ceramics:clay_bucket:0, Molten Nickel Clay Bucket
ceramics:clay_bucket:0, Molten Silver Clay Bucket
ceramics:clay_bucket:0, Molten Electrum Clay Bucket
ceramics:clay_bucket:0, Molten Steel Clay Bucket
ceramics:clay_bucket:0, Molten Aluminum Clay Bucket
ceramics:clay_bucket:0, Brine Clay Bucket
ceramics:clay_bucket:0, Liquid Lithium Clay Bucket
ceramics:clay_bucket:0, Heavy Water Clay Bucket
ceramics:clay_bucket:0, Steam Clay Bucket
ceramics:clay_bucket:0, Liquid Coralium Clay Bucket
ceramics:clay_bucket:0, Liquid Antimatter Clay Bucket
ceramics:clay_bucket:0, Molten Abyssalnite Clay Bucket
ceramics:clay_bucket:0, Molten Refined Coralium Clay Bucket
ceramics:clay_bucket:0, Molten Dreadium Clay Bucket
ceramics:clay_bucket:0, Canola Oil Clay Bucket
ceramics:clay_bucket:0, Refined Canola Oil Clay Bucket
ceramics:clay_bucket:0, Crystallized Oil Clay Bucket
ceramics:clay_bucket:0, Empowered Oil Clay Bucket
ceramics:clay_bucket:0, fluid.xu_evil_metal Clay Bucket
ceramics:clay_bucket:0, fluid.xu_enchanted_metal Clay Bucket
ceramics:clay_bucket:0, Molten Demon Metal Clay Bucket
ceramics:clay_bucket:0, UU-Matter Clay Bucket
ceramics:clay_bucket:0, Construction Foam Clay Bucket
ceramics:clay_bucket:0, IC2 Coolant Clay Bucket
ceramics:clay_bucket:0, IC2 Hot Coolant Clay Bucket
ceramics:clay_bucket:0, Pahoehoe Lava Clay Bucket
ceramics:clay_bucket:0, Biomass Clay Bucket
ceramics:clay_bucket:0, Biogas Clay Bucket
ceramics:clay_bucket:0, Distilled Water Clay Bucket
ceramics:clay_bucket:0, Superheated Steam Clay Bucket
ceramics:clay_bucket:0, Steam Clay Bucket
ceramics:clay_bucket:0, Hotspring Water Clay Bucket
ceramics:clay_bucket:0, Weed-Ex Clay Bucket
ceramics:clay_bucket:0, Air Clay Bucket
ceramics:clay_bucket:0, Hydrogen Clay Bucket
ceramics:clay_bucket:0, Oxygen Clay Bucket
ceramics:clay_bucket:0, Heavy Water Clay Bucket
ceramics:clay_bucket:0, Ethanol Clay Bucket
ceramics:clay_bucket:0, Biomass Clay Bucket
ceramics:clay_bucket:0, Liquid Glass Clay Bucket
ceramics:clay_bucket:0, Honey Clay Bucket
ceramics:clay_bucket:0, Crushed Ice Clay Bucket
ceramics:clay_bucket:0, Fruit Juice Clay Bucket
ceramics:clay_bucket:0, Seed Oil Clay Bucket
ceramics:clay_bucket:0, Short Mead Clay Bucket
ceramics:clay_bucket:0, Growth Medium Clay Bucket
ceramics:clay_bucket:0, Bacteria Clay Bucket
ceramics:clay_bucket:0, Polymerising Bacteria Clay Bucket
ceramics:clay_bucket:0, Raw DNA Clay Bucket
ceramics:clay_bucket:0, Bacteria Vector Clay Bucket
ceramics:clay_bucket:0, Sap Clay Bucket
ceramics:clay_bucket:0, Resin Clay Bucket
ceramics:clay_bucket:0, Latex Clay Bucket
ceramics:clay_bucket:0, Turpentine Clay Bucket
ceramics:clay_bucket:0, Apple Juice Clay Bucket
ceramics:clay_bucket:0, Apricot Juice Clay Bucket
ceramics:clay_bucket:0, Banana Juice Clay Bucket
ceramics:clay_bucket:0, Cherry Juice Clay Bucket
ceramics:clay_bucket:0, Elderberry Juice Clay Bucket
ceramics:clay_bucket:0, Lemon Juice Clay Bucket
ceramics:clay_bucket:0, Lime Juice Clay Bucket
ceramics:clay_bucket:0, Orange Juice Clay Bucket
ceramics:clay_bucket:0, Peach Juice Clay Bucket
ceramics:clay_bucket:0, Plum Juice Clay Bucket
ceramics:clay_bucket:0, Carrot Juice Clay Bucket
ceramics:clay_bucket:0, Tomato Juice Clay Bucket
ceramics:clay_bucket:0, Cranberry Juice Clay Bucket
ceramics:clay_bucket:0, Grapefruit Juice Clay Bucket
ceramics:clay_bucket:0, Olive Oil Clay Bucket
ceramics:clay_bucket:0, Pineapple Juice Clay Bucket
ceramics:clay_bucket:0, Pear Juice Clay Bucket
ceramics:clay_bucket:0, White Grape Juice Clay Bucket
ceramics:clay_bucket:0, Red Grape Juice Clay Bucket
ceramics:clay_bucket:0, Cider Clay Bucket
ceramics:clay_bucket:0, Apricot Wine Clay Bucket
ceramics:clay_bucket:0, Banana Wine Clay Bucket
ceramics:clay_bucket:0, Cherry Wine Clay Bucket
ceramics:clay_bucket:0, Elderberry Wine Clay Bucket
ceramics:clay_bucket:0, Peach Cider Clay Bucket
ceramics:clay_bucket:0, Pear Cider Clay Bucket
ceramics:clay_bucket:0, Plum Wine Clay Bucket
ceramics:clay_bucket:0, Carrot Wine Clay Bucket
ceramics:clay_bucket:0, White Wine Clay Bucket
ceramics:clay_bucket:0, Red Wine Clay Bucket
ceramics:clay_bucket:0, Sparkling Wine Clay Bucket
ceramics:clay_bucket:0, Agave Wine Clay Bucket
ceramics:clay_bucket:0, Fermented Potatoes Clay Bucket
ceramics:clay_bucket:0, Citrus Wine Clay Bucket
ceramics:clay_bucket:0, Cranberry Wine Clay Bucket
ceramics:clay_bucket:0, Pineapple Wine Clay Bucket
ceramics:clay_bucket:0, Tomato Wine Clay Bucket
ceramics:clay_bucket:0, Fruit Wine Clay Bucket
ceramics:clay_bucket:0, Ale Clay Bucket
ceramics:clay_bucket:0, Lager Clay Bucket
ceramics:clay_bucket:0, Wheat Beer Clay Bucket
ceramics:clay_bucket:0, Rye Beer Clay Bucket
ceramics:clay_bucket:0, Corn Beer Clay Bucket
ceramics:clay_bucket:0, Stout Clay Bucket
ceramics:clay_bucket:0, Fermented Grain Mash Clay Bucket
ceramics:clay_bucket:0, Fermented Wheat Mash Clay Bucket
ceramics:clay_bucket:0, Fermented Rye Mash Clay Bucket
ceramics:clay_bucket:0, Fermented Corn Mash Clay Bucket
ceramics:clay_bucket:0, Neutral Spirit Clay Bucket
ceramics:clay_bucket:0, Vodka Clay Bucket
ceramics:clay_bucket:0, White Rum Clay Bucket
ceramics:clay_bucket:0, Dark Rum Clay Bucket
ceramics:clay_bucket:0, Whiskey Clay Bucket
ceramics:clay_bucket:0, Bourbon Clay Bucket
ceramics:clay_bucket:0, Rye Whiskey Clay Bucket
ceramics:clay_bucket:0, Wheat Whiskey Clay Bucket
ceramics:clay_bucket:0, Fortified Wine Clay Bucket
ceramics:clay_bucket:0, Tequila Clay Bucket
ceramics:clay_bucket:0, Brandy Clay Bucket
ceramics:clay_bucket:0, Apple Brandy Clay Bucket
ceramics:clay_bucket:0, Pear Brandy Clay Bucket
ceramics:clay_bucket:0, Apricot Brandy Clay Bucket
ceramics:clay_bucket:0, Plum Brandy Clay Bucket
ceramics:clay_bucket:0, Cherry Brandy Clay Bucket
ceramics:clay_bucket:0, Elderberry Brandy Clay Bucket
ceramics:clay_bucket:0, Citrus Brandy Clay Bucket
ceramics:clay_bucket:0, Fruit Brandy Clay Bucket
ceramics:clay_bucket:0, Cachaca Clay Bucket
ceramics:clay_bucket:0, Gin Clay Bucket
ceramics:clay_bucket:0, Apple Liquor Clay Bucket
ceramics:clay_bucket:0, Pear Liquor Clay Bucket
ceramics:clay_bucket:0, Cherry Liquor Clay Bucket
ceramics:clay_bucket:0, Elderberry Liquor Clay Bucket
ceramics:clay_bucket:0, Apricot Liquor Clay Bucket
ceramics:clay_bucket:0, Fruit Liquor Clay Bucket
ceramics:clay_bucket:0, Almond Liqueur Clay Bucket
ceramics:clay_bucket:0, Orange Liqueur Clay Bucket
ceramics:clay_bucket:0, Banana Liqueur Clay Bucket
ceramics:clay_bucket:0, Chocolate Liqueur Clay Bucket
ceramics:clay_bucket:0, Mint Liqueur Clay Bucket
ceramics:clay_bucket:0, Hazelnut Liqueur Clay Bucket
ceramics:clay_bucket:0, Cinnamon Liqueur Clay Bucket
ceramics:clay_bucket:0, Coffee Liqueur Clay Bucket
ceramics:clay_bucket:0, Melon Liqueur Clay Bucket
ceramics:clay_bucket:0, Anise Liqueur Clay Bucket
ceramics:clay_bucket:0, Peach Liqueur Clay Bucket
ceramics:clay_bucket:0, Lemon Liqueur Clay Bucket
ceramics:clay_bucket:0, Herbal Liqueur Clay Bucket
ceramics:clay_bucket:0, Cherry Liqueur Clay Bucket
ceramics:clay_bucket:0, Blackcurrant Liqueur Clay Bucket
ceramics:clay_bucket:0, Blackberry Liqueur Clay Bucket
ceramics:clay_bucket:0, Raspberry Liqueur Clay Bucket
ceramics:clay_bucket:0, Quicksand Clay Bucket
ceramics:clay_bucket:0, Honey Clay Bucket
ceramics:clay_bucket:0, Blood Clay Bucket
ceramics:clay_bucket:0, Poison Clay Bucket
ceramics:clay_bucket:0, Hot Spring Water Clay Bucket
ceramics:clay_bucket:0, Experience Clay Bucket
ceramics:clay_bucket:0, Creosote Oil Clay Bucket
ceramics:clay_bucket:0, Liquifacted Coal Clay Bucket
ceramics:clay_bucket:0, Crude Oil Clay Bucket
ceramics:clay_bucket:0, Naphtha Clay Bucket
ceramics:clay_bucket:0, Refined Fuel Clay Bucket
ceramics:clay_bucket:0, Sap Clay Bucket
ceramics:clay_bucket:0, Syrup Clay Bucket
ceramics:clay_bucket:0, Resin Clay Bucket
ceramics:clay_bucket:0, Tree Oil Clay Bucket
ceramics:clay_bucket:0, Mushroom Stew Clay Bucket
ceramics:clay_bucket:0, Essence of Knowledge Clay Bucket
ceramics:clay_bucket:0, Potion Clay Bucket
ceramics:clay_bucket:0, Splash Potion Clay Bucket
ceramics:clay_bucket:0, Lingering Potion Clay Bucket
ceramics:clay_bucket:0, Destabilized Redstone Clay Bucket
ceramics:clay_bucket:0, Energized Glowstone Clay Bucket
ceramics:clay_bucket:0, Resonant Ender Clay Bucket
ceramics:clay_bucket:0, Blazing Pyrotheum Clay Bucket
ceramics:clay_bucket:0, Gelid Cryotheum Clay Bucket
ceramics:clay_bucket:0, Zephyrean Aerotheum Clay Bucket
ceramics:clay_bucket:0, Tectonic Petrotheum Clay Bucket
ceramics:clay_bucket:0, Primal Mana Clay Bucket
ceramics:clay_bucket:0, Molten Platinum Clay Bucket
ceramics:clay_bucket:0, Molten Iridium Clay Bucket
ceramics:clay_bucket:0, Molten Invar Clay Bucket
ceramics:clay_bucket:0, Molten Constantan Clay Bucket
ceramics:clay_bucket:0, Molten Signalum Clay Bucket
ceramics:clay_bucket:0, Molten Lumium Clay Bucket
ceramics:clay_bucket:0, Molten Enderium Clay Bucket
ceramics:clay_bucket:0, Molten Dawnstone Clay Bucket
ceramics:clay_bucket:0, Plant Oil Clay Bucket
ceramics:clay_bucket:0, Ethanol Clay Bucket
ceramics:clay_bucket:0, Biodiesel Clay Bucket
ceramics:clay_bucket:0, Liquid Concrete Clay Bucket
ceramics:clay_bucket:0, Molten Uranium Clay Bucket
ceramics:clay_bucket:0, Mutagen Clay Bucket
ceramics:clay_bucket:0, Liquid DNA Clay Bucket
ceramics:clay_bucket:0, Protein Clay Bucket
ceramics:clay_bucket:0, Crude Oil Clay Bucket
ceramics:clay_bucket:0, Diesel Clay Bucket
ceramics:clay_bucket:0, Lubricant Clay Bucket
ceramics:clay_bucket:0, Gasoline Clay Bucket
ceramics:clay_bucket:0, Essence Clay Bucket
ceramics:clay_bucket:0, Liquid Meat Clay Bucket
ceramics:clay_bucket:0, Latex Clay Bucket
ceramics:clay_bucket:0, Sewage Clay Bucket
ceramics:clay_bucket:0, Sludge Clay Bucket
ceramics:clay_bucket:0, Biofuel Clay Bucket
ceramics:clay_bucket:0, Pink Slime Clay Bucket
ceramics:clay_bucket:0, Protein Clay Bucket
ceramics:clay_bucket:0, Menril Resin Clay Bucket
ceramics:clay_bucket:0, Liquid Chorus Clay Bucket
ceramics:clay_bucket:0, Molten Soulium Clay Bucket
ceramics:clay_bucket:0, Molten Base Essence Clay Bucket
ceramics:clay_bucket:0, Molten Inferium Clay Bucket
ceramics:clay_bucket:0, Molten Prudentium Clay Bucket
ceramics:clay_bucket:0, Molten Intermedium Clay Bucket
ceramics:clay_bucket:0, Molten Superium Clay Bucket
ceramics:clay_bucket:0, Molten Supremium Clay Bucket
ceramics:clay_bucket:0, Oxygen Clay Bucket
ceramics:clay_bucket:0, Hydrogen Clay Bucket
ceramics:clay_bucket:0, Deuterium Clay Bucket
ceramics:clay_bucket:0, Tritium Clay Bucket
ceramics:clay_bucket:0, Helium-3 Clay Bucket
ceramics:clay_bucket:0, Helium Clay Bucket
ceramics:clay_bucket:0, Liquid Helium Clay Bucket
ceramics:clay_bucket:0, Plasma Clay Bucket
ceramics:clay_bucket:0, Molten Lithium-6 Clay Bucket
ceramics:clay_bucket:0, Molten Lithium-7 Clay Bucket
ceramics:clay_bucket:0, Molten Boron-10 Clay Bucket
ceramics:clay_bucket:0, Molten Boron-11 Clay Bucket
ceramics:clay_bucket:0, Neutron Fluid Clay Bucket
ceramics:clay_bucket:0, Fluorine Clay Bucket
ceramics:clay_bucket:0, Nitrogen Clay Bucket
ceramics:clay_bucket:0, Ammonia Clay Bucket
ceramics:clay_bucket:0, Boric Acid Clay Bucket
ceramics:clay_bucket:0, Diborane Clay Bucket
ceramics:clay_bucket:0, RadAway Fluid Clay Bucket
ceramics:clay_bucket:0, Molten Beryllium Clay Bucket
ceramics:clay_bucket:0, Molten Lithium Fluoride Clay Bucket
ceramics:clay_bucket:0, Molten Beryllium Fluoride Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Mixture Clay Bucket
ceramics:clay_bucket:0, Boron Nitride Solution Clay Bucket
ceramics:clay_bucket:0, Coolant Clay Bucket
ceramics:clay_bucket:0, Molten Sulfur Clay Bucket
ceramics:clay_bucket:0, Sulfur Dioxide Clay Bucket
ceramics:clay_bucket:0, Sulfur Trioxide Clay Bucket
ceramics:clay_bucket:0, Sulfuric Acid Clay Bucket
ceramics:clay_bucket:0, Fluorite Water Clay Bucket
ceramics:clay_bucket:0, Calcium Sulfate Solution Clay Bucket
ceramics:clay_bucket:0, Hydrofluoric Acid Clay Bucket
ceramics:clay_bucket:0, Oxygen Difluoride Clay Bucket
ceramics:clay_bucket:0, Molten Alumite Clay Bucket
ceramics:clay_bucket:0, Molten Osmium Clay Bucket
ceramics:clay_bucket:0, Molten Refined Obsidian Clay Bucket
ceramics:clay_bucket:0, Refined Glowstone Clay Bucket
ceramics:clay_bucket:0, Molten Osgloglas Clay Bucket
ceramics:clay_bucket:0, Molten Osmiridium Clay Bucket
ceramics:clay_bucket:0, Molten Titanium Clay Bucket
ceramics:clay_bucket:0, Molten Psimetal Clay Bucket
ceramics:clay_bucket:0, Olive Oil Clay Bucket
ceramics:clay_bucket:0, Ironberry Juice Clay Bucket
ceramics:clay_bucket:0, Wildberry Juice Clay Bucket
ceramics:clay_bucket:0, Grape Juice Clay Bucket
ceramics:clay_bucket:0, Apple Juice Clay Bucket
ceramics:clay_bucket:0, Ale Wort Clay Bucket
ceramics:clay_bucket:0, Beryllium Clay Bucket
ceramics:clay_bucket:0, Calcium Clay Bucket
ceramics:clay_bucket:0, Calciumcarbonate Clay Bucket
ceramics:clay_bucket:0, Chlorite Clay Bucket
ceramics:clay_bucket:0, Deuterium Clay Bucket
ceramics:clay_bucket:0, Glyceryl Clay Bucket
ceramics:clay_bucket:0, Helium Clay Bucket
ceramics:clay_bucket:0, Helium3 Clay Bucket
ceramics:clay_bucket:0, Heliumplasma Clay Bucket
ceramics:clay_bucket:0, Hydrogen Clay Bucket
ceramics:clay_bucket:0, Lithium Clay Bucket
ceramics:clay_bucket:0, Mercury Clay Bucket
ceramics:clay_bucket:0, Methane Clay Bucket
ceramics:clay_bucket:0, Nitrocoalfuel Clay Bucket
ceramics:clay_bucket:0, Nitrofuel Clay Bucket
ceramics:clay_bucket:0, Nitrogen Clay Bucket
ceramics:clay_bucket:0, Nitrogendioxide Clay Bucket
ceramics:clay_bucket:0, Potassium Clay Bucket
ceramics:clay_bucket:0, Silicon Clay Bucket
ceramics:clay_bucket:0, Sodium Clay Bucket
ceramics:clay_bucket:0, Sodiumpersulfate Clay Bucket
ceramics:clay_bucket:0, Tritium Clay Bucket
ceramics:clay_bucket:0, Wolframium Clay Bucket
ceramics:clay_bucket:0, Carbon Clay Bucket
ceramics:clay_bucket:0, Carbon Fiber Clay Bucket
ceramics:clay_bucket:0, Nitrocarbon Clay Bucket
ceramics:clay_bucket:0, Sulfur Clay Bucket
ceramics:clay_bucket:0, Sodium Sulfide Clay Bucket
ceramics:clay_bucket:0, Diesel Clay Bucket
ceramics:clay_bucket:0, Nitrodiesel Clay Bucket
ceramics:clay_bucket:0, Oil Clay Bucket
ceramics:clay_bucket:0, Sulfuric Acid Clay Bucket
ceramics:clay_bucket:0, Compressed Air Clay Bucket
ceramics:clay_bucket:0, Electrolyzed Water Clay Bucket
ceramics:clay_bucket:0, Seared Stone Clay Bucket
ceramics:clay_bucket:0, Molten Obsidian Clay Bucket
ceramics:clay_bucket:0, Molten Clay Clay Bucket
ceramics:clay_bucket:0, Liquid Dirt Clay Bucket
ceramics:clay_bucket:0, Molten Emerald Clay Bucket
ceramics:clay_bucket:0, Liquid Blue Slime Clay Bucket
ceramics:clay_bucket:0, Liquid Purple Slime Clay Bucket
ceramics:clay_bucket:0, Fluid Yellorium Clay Bucket
ceramics:clay_bucket:0, Fluid Cyanite Clay Bucket
ceramics:clay_bucket:0, Mana Clay Bucket
ceramics:clay_bucket:0, Nacre Clay Bucket
ceramics:clay_bucket:0, Liquid Starlight Clay Bucket
ceramics:clay_bucket:0, Molten Terrasteel Clay Bucket
ceramics:clay_bucket:0, Molten Elementium Clay Bucket
ceramics:clay_bucket:0, Molten Manasteel Clay Bucket
ceramics:clay_bucket:0, Molten Mirion Clay Bucket
ceramics:clay_bucket:0, Molten Abyssalnite Clay Bucket
ceramics:clay_bucket:0, Molten Astral Starmetal Clay Bucket
ceramics:clay_bucket:0, Molten Boron Clay Bucket
ceramics:clay_bucket:0, Molten Draconium Clay Bucket
ceramics:clay_bucket:0, Molten Coralium Clay Bucket
ceramics:clay_bucket:0, Molten Lithium Clay Bucket
ceramics:clay_bucket:0, Molten Magnesium Clay Bucket
ceramics:clay_bucket:0, Molten Mithril Clay Bucket
ceramics:clay_bucket:0, Molten Thorium Clay Bucket
ceramics:clay_bucket:0, Molten Tungsten Clay Bucket
ceramics:clay_bucket:1, Milk Clay Bucket
ceramics:clay_shears, Clay Shears
ceramics:clay_helmet, Clay Helmet
ceramics:clay_chestplate, Clay Chestplate
ceramics:clay_leggings, Clay Leggings
ceramics:clay_boots, Clay Boots
ceramics:clay_helmet_raw, Unfired Clay Helmet
ceramics:clay_chestplate_raw, Unfired Clay Chestplate
ceramics:clay_leggings_raw, Unfired Clay Leggings
ceramics:clay_boots_raw, Unfired Clay Boots
ceramics:clay_bucket_block, Unfired Clay Bucket
ceramics:clay_hard:0, Porcelain Bricks
ceramics:clay_hard:1, Dark Bricks
ceramics:clay_hard:2, Marine Bricks
ceramics:clay_hard:3, Golden Bricks
ceramics:clay_hard:4, Dragon Bricks
ceramics:clay_hard:5, Lava Bricks
ceramics:clay_hard:6, Rainbow Bricks
ceramics:clay_soft:0, Unfired Porcelain
ceramics:clay_wall:0, Bricks Wall
ceramics:clay_wall:1, Porcelain Bricks Wall
ceramics:clay_wall:2, Dark Bricks Wall
ceramics:clay_wall:3, Marine Bricks Wall
ceramics:clay_wall:4, Golden Bricks Wall
ceramics:clay_wall:5, Dragon Bricks Wall
ceramics:clay_wall:6, Lava Bricks Wall
ceramics:clay_wall:7, Rainbow Bricks Wall
ceramics:clay_slab:0, Porcelain Bricks Slab
ceramics:clay_slab:1, Dark Bricks Slab
ceramics:clay_slab:2, Marine Bricks Slab
ceramics:clay_slab:3, Golden Bricks Slab
ceramics:clay_slab:4, Dragon Bricks Slab
ceramics:clay_slab:5, Lava Bricks Slab
ceramics:clay_slab:6, Rainbow Bricks Slab
ceramics:porcelain:0, White Porcelain
ceramics:porcelain:1, Orange Porcelain
ceramics:porcelain:2, Magenta Porcelain
ceramics:porcelain:3, Light Blue Porcelain
ceramics:porcelain:4, Yellow Porcelain
ceramics:porcelain:5, Lime Porcelain
ceramics:porcelain:6, Pink Porcelain
ceramics:porcelain:7, Gray Porcelain
ceramics:porcelain:8, Light Gray Porcelain
ceramics:porcelain:9, Cyan Porcelain
ceramics:porcelain:10, Purple Porcelain
ceramics:porcelain:11, Blue Porcelain
ceramics:porcelain:12, Brown Porcelain
ceramics:porcelain:13, Green Porcelain
ceramics:porcelain:14, Red Porcelain
ceramics:porcelain:15, Black Porcelain
ceramics:porcelain_bricks_stairs, Porcelain Bricks Stairs
ceramics:rainbow_clay:0, Rainbow Porcelain
ceramics:rainbow_clay:1, Rainbow Porcelain
ceramics:rainbow_clay:2, Rainbow Porcelain
ceramics:rainbow_clay:3, Rainbow Porcelain
ceramics:rainbow_clay:4, Rainbow Porcelain
ceramics:rainbow_clay:5, Rainbow Porcelain
ceramics:rainbow_clay:6, Rainbow Porcelain
ceramics:rainbow_clay:7, Rainbow Porcelain
ceramics:rainbow_bricks_stairs, Rainbow Bricks Stairs
ceramics:dark_bricks_stairs, Dark Bricks Stairs
ceramics:golden_bricks_stairs, Golden Bricks Stairs
ceramics:marine_bricks_stairs, Marine Bricks Stairs
ceramics:dragon_bricks_stairs, Dragon Bricks Stairs
ceramics:lava_bricks_stairs, Lava Bricks Stairs
ceramics:clay_barrel_unfired:0, Unfired Clay Barrel
ceramics:clay_barrel_unfired:1, Unfired Clay Barrel Extension
ceramics:clay_barrel_unfired:2, Unfired Porcelain Barrel
ceramics:clay_barrel_unfired:3, Unfired Porcelain Barrel Extension
ceramics:clay_barrel:0, Clay Barrel
ceramics:clay_barrel:1, Clay Barrel Extension
ceramics:clay_barrel_stained:0, White Clay Barrel
ceramics:clay_barrel_stained:1, Orange Clay Barrel
ceramics:clay_barrel_stained:2, Magenta Clay Barrel
ceramics:clay_barrel_stained:3, Light Blue Clay Barrel
ceramics:clay_barrel_stained:4, Yellow Clay Barrel
ceramics:clay_barrel_stained:5, Lime Clay Barrel
ceramics:clay_barrel_stained:6, Pink Clay Barrel
ceramics:clay_barrel_stained:7, Gray Clay Barrel
ceramics:clay_barrel_stained:8, Light Gray Clay Barrel
ceramics:clay_barrel_stained:9, Cyan Clay Barrel
ceramics:clay_barrel_stained:10, Purple Clay Barrel
ceramics:clay_barrel_stained:11, Blue Clay Barrel
ceramics:clay_barrel_stained:12, Brown Clay Barrel
ceramics:clay_barrel_stained:13, Green Clay Barrel
ceramics:clay_barrel_stained:14, Red Clay Barrel
ceramics:clay_barrel_stained:15, Black Clay Barrel
ceramics:clay_barrel_stained_extension:0, White Clay Barrel Extension
ceramics:clay_barrel_stained_extension:1, Orange Clay Barrel Extension
ceramics:clay_barrel_stained_extension:2, Magenta Clay Barrel Extension
ceramics:clay_barrel_stained_extension:3, Light Blue Clay Barrel Extension
ceramics:clay_barrel_stained_extension:4, Yellow Clay Barrel Extension
ceramics:clay_barrel_stained_extension:5, Lime Clay Barrel Extension
ceramics:clay_barrel_stained_extension:6, Pink Clay Barrel Extension
ceramics:clay_barrel_stained_extension:7, Gray Clay Barrel Extension
ceramics:clay_barrel_stained_extension:8, Light Gray Clay Barrel Extension
ceramics:clay_barrel_stained_extension:9, Cyan Clay Barrel Extension
ceramics:clay_barrel_stained_extension:10, Purple Clay Barrel Extension
ceramics:clay_barrel_stained_extension:11, Blue Clay Barrel Extension
ceramics:clay_barrel_stained_extension:12, Brown Clay Barrel Extension
ceramics:clay_barrel_stained_extension:13, Green Clay Barrel Extension
ceramics:clay_barrel_stained_extension:14, Red Clay Barrel Extension
ceramics:clay_barrel_stained_extension:15, Black Clay Barrel Extension
ceramics:porcelain_barrel:0, White Porcelain Barrel
ceramics:porcelain_barrel:1, Orange Porcelain Barrel
ceramics:porcelain_barrel:2, Magenta Porcelain Barrel
ceramics:porcelain_barrel:3, Light Blue Porcelain Barrel
ceramics:porcelain_barrel:4, Yellow Porcelain Barrel
ceramics:porcelain_barrel:5, Lime Porcelain Barrel
ceramics:porcelain_barrel:6, Pink Porcelain Barrel
ceramics:porcelain_barrel:7, Gray Porcelain Barrel
ceramics:porcelain_barrel:8, Light Gray Porcelain Barrel
ceramics:porcelain_barrel:9, Cyan Porcelain Barrel
ceramics:porcelain_barrel:10, Purple Porcelain Barrel
ceramics:porcelain_barrel:11, Blue Porcelain Barrel
ceramics:porcelain_barrel:12, Brown Porcelain Barrel
ceramics:porcelain_barrel:13, Green Porcelain Barrel
ceramics:porcelain_barrel:14, Red Porcelain Barrel
ceramics:porcelain_barrel:15, Black Porcelain Barrel
ceramics:porcelain_barrel_extension:0, White Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:1, Orange Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:2, Magenta Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:3, Light Blue Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:4, Yellow Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:5, Lime Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:6, Pink Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:7, Gray Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:8, Light Gray Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:9, Cyan Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:10, Purple Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:11, Blue Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:12, Brown Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:13, Green Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:14, Red Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:15, Black Porcelain Barrel Extension
